datetime;groupName;validUID;UID;noMobile;userName;content;typeContent;fromMe;isAdmin
2020-11-18 15:58:20;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:19:11;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a @211212954659, @757288289714, @414509077840, @666461028713;chat;False;True
2020-11-19 16:19:57;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:20:08;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:22:01;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:22:43;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:22:47;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:23:18;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:27:54;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:34:22;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 16:34:24;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-19 19:16:22;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-11-19 19:20:28;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-23 11:33:19;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;image;False;False
2020-11-23 11:35:37;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-11-23 11:35:43;Group ABCDE;<Contact Mrs. F (652331228143@c.us)>;652331228143@c.us;652331228143;Mrs. F;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-11-23 11:36:32;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-11-23 11:38:09;Group ABCDE;<Contact Mrs. C (666461028713@c.us)>;666461028713@c.us;666461028713;Mrs. C;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-23 11:39:32;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-11-23 11:46:04;Group ABCDE;<Contact Mrs. C (666461028713@c.us)>;666461028713@c.us;666461028713;Mrs. C;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-23 11:46:58;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-11-23 11:49:03;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:01:34;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:02:28;Group ABCDE;<Contact Mrs. B (224853537173@c.us)>;224853537173@c.us;224853537173;Mrs. B;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:11:02;Group ABCDE;<Contact Mrs. C (666461028713@c.us)>;666461028713@c.us;666461028713;Mrs. C;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-03 10:19:30;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-03 10:21:40;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:21:44;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:24:12;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-03 10:24:16;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-03 10:24:27;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:25:13;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-03 10:40:24;Group ABCDE;<Contact Mrs. E (440161492330@c.us)>;440161492330@c.us;440161492330;Mrs. E;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:40:45;Group ABCDE;<Contact Mrs. E (440161492330@c.us)>;440161492330@c.us;440161492330;Mrs. E;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:41:11;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-03 10:41:16;Group ABCDE;<Contact Mr. N (290459901483@c.us)>;290459901483@c.us;290459901483;Mr. N;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:41:23;Group ABCDE;<Contact Mr. N (290459901483@c.us)>;290459901483@c.us;290459901483;Mr. N;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-03 10:41:32;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-05 11:43:28;Group ABCDE;<Contact Mrs. S (440333782705@c.us)>;440333782705@c.us;440333782705;Mrs. S;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 14:55:00;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a @666461028713, @226238332943, @764963914688, @914552277711, @440333782705;chat;False;True
2020-12-07 14:55:58;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:56:17;Group ABCDE;<Contact Mr. U (824966872668@c.us)>;824966872668@c.us;824966872668;Mr. U;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 14:56:24;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:56:28;Group ABCDE;<Contact Mr. U (824966872668@c.us)>;824966872668@c.us;824966872668;Mr. U;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 14:56:34;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:56:44;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:56:49;Group ABCDE;<Contact Mr. U (824966872668@c.us)>;824966872668@c.us;824966872668;Mr. U;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 14:56:58;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:57:04;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:57:22;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:58:06;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:58:43;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:59:03;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:59:19;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:59:28;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 14:59:49;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:06:20;Group ABCDE;<Contact Mrs. M (438921854219@c.us)>;438921854219@c.us;438921854219;Mrs. M;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:08:02;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:09:01;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:10:11;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;;revoked;False;True
2020-12-07 15:10:49;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:12:11;Group ABCDE;<Contact Mrs. J (211212954659@c.us)>;211212954659@c.us;211212954659;Mrs. J;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:12:23;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:12:30;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:12:36;Group ABCDE;<Contact Mrs. J (211212954659@c.us)>;211212954659@c.us;211212954659;Mrs. J;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:12:41;Group ABCDE;<Contact Mrs. M (438921854219@c.us)>;438921854219@c.us;438921854219;Mrs. M;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:12:52;Group ABCDE;<Contact Mr. U (824966872668@c.us)>;824966872668@c.us;824966872668;Mr. U;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:13:12;Group ABCDE;<Contact Mrs. J (211212954659@c.us)>;211212954659@c.us;211212954659;Mrs. J;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:14:11;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:20:28;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:21:31;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:22:28;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:22:44;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a @414509077840;chat;False;True
2020-12-07 15:23:05;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:23:44;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:24:21;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a @224853537173, @193360307006, @827399952327;chat;False;True
2020-12-07 15:25:18;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a @666461028713;chat;False;True
2020-12-07 15:26:21;Group ABCDE;<Contact Mrs. C (666461028713@c.us)>;666461028713@c.us;666461028713;Mrs. C;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:26:41;Group ABCDE;<Contact Mrs. B (224853537173@c.us)>;224853537173@c.us;224853537173;Mrs. B;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:30:50;Group ABCDE;<Contact Mrs. C (666461028713@c.us)>;666461028713@c.us;666461028713;Mrs. C;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:31:39;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:32:04;Group ABCDE;<Contact Mrs. O (757288289714@c.us)>;757288289714@c.us;757288289714;Mrs. O;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:32:17;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:34:39;Group ABCDE;<Contact Mr. K (764963914688@c.us)>;764963914688@c.us;764963914688;Mr. K;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:34:53;Group ABCDE;<Contact Mr. K (764963914688@c.us)>;764963914688@c.us;764963914688;Mr. K;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:35:04;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:35:17;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:36:47;Group ABCDE;<Contact Mrs. M (438921854219@c.us)>;438921854219@c.us;438921854219;Mrs. M;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:39:36;Group ABCDE;<Contact Mr. K (764963914688@c.us)>;764963914688@c.us;764963914688;Mr. K;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:40:27;Group ABCDE;<Contact Mr. K (764963914688@c.us)>;764963914688@c.us;764963914688;Mr. K;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:40:44;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:41:16;Group ABCDE;<Contact Mrs. M (438921854219@c.us)>;438921854219@c.us;438921854219;Mrs. M;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:41:37;Group ABCDE;<Contact Mrs. B (224853537173@c.us)>;224853537173@c.us;224853537173;Mrs. B;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:41:53;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:41:55;Group ABCDE;<Contact Mrs. B (224853537173@c.us)>;224853537173@c.us;224853537173;Mrs. B;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 15:42:22;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:46:05;Group ABCDE;<Contact Mr. R (914552277711@c.us)>;914552277711@c.us;914552277711;Mr. R;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:46:28;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:46:50;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:55:15;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:56:24;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:56:43;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 15:57:08;Group ABCDE;<Contact Mrs. L (226238332943@c.us)>;226238332943@c.us;226238332943;Mrs. L;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 16:00:36;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 16:00:57;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 16:01:13;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 16:01:29;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
2020-12-07 16:02:33;Group ABCDE;<Contact Mrs. G (414509077840@c.us)>;414509077840@c.us;414509077840;Mrs. G;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;False
2020-12-07 16:06:10;Group ABCDE;<Contact Mr. I (741193172177@c.us)>;741193172177@c.us;741193172177;Mr. I;Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam suscipit tortor nisi, posuere tincidunt odio auctor a ;chat;False;True
